WMO ID,DATA TIMESTAMP,RECEIVED TIMESTAMP,CLOUD LOW TYPE CL,CLOUD BASE M H,CLOUD PEAK M,CLOUD ELEVATION ANGLE EC,CLOUD LOW MED AMT OKTAS,CLOUD MED TYPE CM,CLOUD HIGH TYPE CH,CLOUD MED DIR DM,CLOUD MED HEIGHT M,CLOUD HIGH DIR DH,CLOUD HIGH HEIGHT M,CLOUD COVER OKTAS M,CLOUD LAYER 1 TYPE C,CLOUD LAYER 2 TYPE C,CLOUD LAYER 1 HEIGHT M HSHS,CLOUD LAYER 2 HEIGHT M HSHS,CLOUD LAYER 1 AMT OKTAS NS,CLOUD LAYER 2 AMT OKTAS NS,EVAPORATION 24HOURS MM EEE,EVAPORATION EQ INDICATOR IE,LAND COND,LAND NOTE,PAST WEATHER W1,PAST WEATHER W2,PRESENT WEATHER WW,PRESSURE TEND 3H MB PPP,PRESSURE READING MB,PRESSURE TEMP C,RAINFALL 24H RRRR,RAINFALL 6H RRR,RAINFALL INDICATOR IR,RAINFALL LAST MM,SOLAR RAD 24H JCM2 F24,SUNSHINE H SSS,TEMP DEWPOINT C TDTDTD,TEMP DRYBULB C TTTTTT,TEMP MAX C TXTXTX,TEMP MIN C TNTNTN,TEMP WETBULB C,VISIBILITY VV,WEATHER INDICATOR IX,WIND DIR DEG DD,WIND INDICATOR IW,WIND SPEED FF,CLOUD DIRECTION ANGLE DA,CLOUD MED COVER OKTAS,CLOUD HIGH COVER OKTAS,RELATIVE HUMIDITY PC,PRESSURE QFF MB DERIVED,PRESSURE QFE MB DERIVED,PRESSURE TEND 24H MB PPP,ENCODED SYNOP,ENTRY USER,OBSERVER NAME
99999,2023-07-02 17:00:00.0 +0:00,2023-07-03 01:02:20.391389 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,23.8,25.9,,,24.4,10,2,330,4,3,0,3,5,88,1010,1000.5,,"SIID65 WAJJ 021700
AAXX 02174 
97690 42460 63303 10259 20238 30005 40100 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-07-02 18:00:00.0 +0:00,2023-07-03 01:04:05.6275 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,6,2,2,-0.7,,,,1.3,0,0.2,,,23.6,26.2,,,24.3,10,1,120,4,6,0,3,5,86,1009.9,1000.4,,"SMID55 WAJJ 021800
AAXX 02184 
97690 01460 61206 10262 20236 30004 40099 56007 60011 70262 82832
  333 56000 69927 82812 83365 85080=",opr99999,
99999,2023-07-02 19:00:00.0 +0:00,2023-07-03 02:58:42.952305 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,22.9,25.7,,,23.7,10,2,20,4,2,0,3,5,85,1010.6,1001.1,,"SIID65 WAJJ 021900
AAXX 02194 
97690 42460 60202 10257 20229 30011 40106 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-07-02 20:00:00.0 +0:00,2023-07-03 03:07:08.984405 Asia/Jakarta,8,330,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,23.8,25.7,,,24.3,10,2,140,4,3,0,3,5,89,1010.1,1000.6,,"SIID65 WAJJ 022000
AAXX 02204 
97690 42460 61403 10257 20238 30006 40101 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-07-02 21:00:00.0 +0:00,2023-07-03 04:15:08.638735 Asia/Jakarta,8,330,,,2,3,2,0,4500,0,9000,6,8,3,330,4500,2,3,,,0,,2,2,2,1,,,,,3,0,,,23.9,26,,,24.5,10,2,120,4,2,0,3,5,88,1010.9,1001.4,,"SIID65 WAJJ 022100
AAXX 02214 
97690 32460 61202 10260 20239 30014 40109 53010 82832
  333 56000 82811 83365 85080=",opr99999,
99999,2023-07-02 22:00:00.0 +0:00,2023-07-03 05:02:25.737516 Asia/Jakarta,8,330,,,2,3,2,0,4500,0,9000,6,8,3,330,4500,2,3,,,0,,2,2,2,,,,,,4,,,,24.3,26.5,,,24.9,10,2,210,4,3,0,3,5,88,1011.2,1001.7,,"SIID65 WAJJ 022200
AAXX 02224 
97690 42460 62103 10265 20243 30017 40112 82832
  333 56000 82811 83365 85080=",opr99999,
99999,2023-07-02 23:00:00.0 +0:00,2023-07-03 06:02:31.233198 Asia/Jakarta,2,360,1500,5,2,3,1,0,4500,0,9000,5,8,0,360,9000,2,3,,,0,,2,2,1,,,,,,4,,,,24.9,29.1,,,26,10,2,120,4,6,0,2,3,78,1011.5,1002,,"SIID65 WAJJ 022300
AAXX 02234 
97690 42460 51206 10291 20249 30020 40115 82231
  333 56000 57805 82812 83080 80850=",opr99999,
99999,2023-07-03 00:00:00.0 +0:00,2023-07-03 07:02:42.270868 Asia/Jakarta,2,390,1500,5,2,3,1,0,4500,0,9000,5,8,0,390,9000,2,3,7.8,0,0,,2,1,2,0.5,,,1.3,,1,0,,10.3,24.8,30.3,,25.6,26.2,10,2,140,4,7,0,2,3,72,1011.4,1001.9,-1.3,"SMID55 WAJJ 030000
AAXX 03004 
97690 12460 51407 10303 20248 30019 40114 50005 60014 82231
  333 20256 50780 55103 56000 57805 59013 82813 83080 80850=",opr99999,
99999,2023-07-03 01:00:00.0 +0:00,2023-07-03 08:02:44.997784 Asia/Jakarta,2,420,2100,1,2,3,1,0,4500,0,9000,5,8,0,420,9000,2,3,,,0,,1,1,2,,,,,,4,,,,23.2,32.4,,,25.7,10,2,140,4,12,0,2,3,59,1010.8,1001.3,,"SIID65 WAJJ 030100
AAXX 03014 
97690 42460 51412 10324 20232 30013 40108 82231
  333 56000 57801 82814 83080 80857=",opr99999,
99999,2023-07-03 02:00:00.0 +0:00,2023-07-03 09:02:25.578647 Asia/Jakarta,2,420,2100,2,2,3,1,0,4500,0,9000,5,8,0,420,9000,2,3,,,0,,1,1,2,,,,,,4,,,,22.8,33.2,,,25.6,10,2,100,4,3,0,2,3,54,1010,1000.5,,"SIID65 WAJJ 030200
AAXX 03024 
97690 42460 51003 10332 20228 30005 40100 82231
  333 56000 57802 82814 83080 80857=",opr99999,
99999,2023-07-03 03:00:00.0 +0:00,2023-07-03 10:03:00.579886 Asia/Jakarta,2,420,2100,2,2,3,1,0,4500,0,9000,5,8,0,420,9000,2,3,,,0,,1,1,21,-2.5,,,,,2,8888,,,23.2,33.4,,,25.9,10,1,60,4,3,0,2,3,55,1008.9,999.4,,"SIID65 WAJJ 030300
AAXX 03034 
97690 21460 50603 10334 20232 39994 40089 58025 72111 82231
  333 56000 57802 69907 82814 83080 80857=",opr99999,
99999,2023-07-03 04:00:00.0 +0:00,2023-07-03 11:03:51.874138 Asia/Jakarta,2,420,2100,2,2,3,2,0,4500,0,9000,6,8,3,420,4500,2,4,,,0,,2,2,60,,,,,,4,,,,23.2,32.1,,,25.6,10,1,90,4,4,0,4,3,59,1008,998.5,,"SIID65 WAJJ 030400
AAXX 03044 
97690 41460 60904 10321 20232 39985 40080 76022 82232
  333 56000 57802 82814 84365 80857=",opr99999,
99999,2023-07-03 05:00:00.0 +0:00,2023-07-03 12:03:10.469861 Asia/Jakarta,9,360,9000,1,3,7,2,0,4500,0,9000,7,9,8,360,420,1,2,,,0,,6,2,15,,,,,,4,,,,24.2,32.4,,,26.3,10,1,80,4,5,0,4,4,62,1007.3,997.8,,"SIID65 WAJJ 030500
AAXX 03054 
97690 41460 70805 10324 20242 39978 40073 71562 83972
  333 56000 57901 57802 81912 82814 84365 80980 80857=",opr99999,
99999,2023-07-03 06:00:00.0 +0:00,2023-07-03 13:02:31.525393 Asia/Jakarta,9,360,9000,1,3,7,8,0,4500,0,9000,7,9,8,360,420,1,2,,,2,,6,2,2,-1.6,,,,2.6,0,2.6,,,24.6,28.8,,,25.7,10,1,60,4,3,0,5,5,78,1007.3,997.8,,"SMID55 WAJJ 030600
AAXX 03064 
97690 01460 70603 10288 20246 39978 40073 56016 60031 70262 83978
  333 56000 57901 57802 60037 81912 82814 85365 85280 80980 80857=",opr99999,
99999,2023-07-03 07:00:00.0 +0:00,2023-07-03 14:02:26.182935 Asia/Jakarta,2,420,2100,2,2,7,8,0,4200,0,8700,6,8,3,420,4200,2,3,,,2,,2,2,1,,,,,,4,,,,24.5,29.8,,,25.9,10,2,130,4,5,0,3,5,73,1006.9,997.4,,"SIID65 WAJJ 030700
AAXX 03074 
97690 42460 61305 10298 20245 39974 40069 82278
  333 56000 57802 82814 83364 85279 80857=",opr99999,
99999,2023-07-03 08:00:00.0 +0:00,2023-07-03 15:02:31.883893 Asia/Jakarta,2,420,2100,2,2,7,8,0,4200,0,8700,6,8,3,420,4200,2,3,,,2,,2,2,2,,,,,,4,,,,24.8,29.1,,,25.9,10,2,120,4,1,0,3,5,78,1007.3,997.8,,"SIID65 WAJJ 030800
AAXX 03084 
97690 42460 61201 10291 20248 39978 40073 82278
  333 56000 57802 82814 83364 85279 80857=",opr99999,
99999,2023-07-03 09:00:00.0 +0:00,2023-07-03 16:02:27.210321 Asia/Jakarta,8,390,2100,2,2,3,8,0,4200,0,8700,6,8,3,390,4200,2,3,,,2,,2,2,2,0.5,,,,,3,0,,,24.1,27.8,,,25.1,10,2,340,4,2,0,3,5,80,1007.8,998.3,,"SIID65 WAJJ 030900
AAXX 03094 
97690 32460 63402 10278 20241 39983 40078 53005 82838
  333 56000 57802 82813 83364 85279 80857=",opr99999,
99999,2023-07-03 10:00:00.0 +0:00,2023-07-03 17:02:26.64131 Asia/Jakarta,8,390,2100,2,2,3,8,0,4200,0,8700,6,8,3,390,4200,2,3,,,2,,2,2,2,,,,,,4,,,,23.5,26.9,,,24.4,10,2,110,4,1,0,3,5,81,1008.4,998.9,,"SIID65 WAJJ 031000
AAXX 03104 
97690 42460 61101 10269 20235 39989 40084 82838
  333 56000 57802 82813 83364 85279 80857=",opr99999,
99999,2023-07-03 11:00:00.0 +0:00,2023-07-03 18:02:30.727544 Asia/Jakarta,9,360,8700,1,3,7,8,0,4200,0,8700,5,9,8,360,390,1,2,,,0,,9,2,13,,,,,,4,,,,22.9,27.2,,,24.1,10,1,60,4,2,0,2,4,77,1009,999.5,,"SIID65 WAJJ 031100
AAXX 03114 
97690 41460 50602 10272 20229 39995 40090 71392 83978
  333 56000 57901 57800 81912 82813 84279 80979 808//=",opr99999,
99999,2023-07-03 12:00:00.0 +0:00,2023-07-03 19:02:28.271944 Asia/Jakarta,8,390,,0,2,7,8,0,4200,0,8700,5,8,2,390,8700,2,4,,,0,,2,2,2,1.7,,,,0,3,0,,,22.1,28.5,34.3,,23.9,10,2,70,4,2,0,2,4,68,1009.5,1000,-1.6,"SMID55 WAJJ 031200
AAXX 03124 
97690 32460 50702 10285 20221 30000 40095 51017 82878
  333 10343 56000 57800 59016 82813 84279 808//=",opr99999,
99999,2023-07-03 13:00:00.0 +0:00,2023-07-03 20:02:29.169332 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,23.8,27.5,,,24.8,10,2,130,4,4,0,2,4,80,1009.6,1000.1,,"SIID65 WAJJ 031300
AAXX 03134 
97690 42460 51304 10275 20238 30001 40096 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 14:00:00.0 +0:00,2023-07-03 21:02:33.922965 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,24,27.1,,,24.8,10,2,130,4,2,0,2,4,83,1009.6,1000.1,,"SIID65 WAJJ 031400
AAXX 03144 
97690 42460 51302 10271 20240 30001 40096 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 15:00:00.0 +0:00,2023-07-03 22:02:35.972289 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,-0.2,,,,,3,0,,,23.3,26.6,,,24.2,10,2,100,4,2,0,2,4,82,1009.3,999.8,,"SIID65 WAJJ 031500
AAXX 03154 
97690 32460 51002 10266 20233 39998 40093 58002 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 16:00:00.0 +0:00,2023-07-03 23:02:29.212592 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,23.2,26.4,,,24.1,10,2,130,4,3,0,2,4,83,1009,999.5,,"SIID65 WAJJ 031600
AAXX 03164 
97690 42460 51303 10264 20232 39995 40090 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 17:00:00.0 +0:00,2023-07-04 00:02:30.639651 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,23.4,26.3,,,24.2,10,2,80,4,2,0,2,4,84,1008.8,999.3,,"SIID65 WAJJ 031700
AAXX 03174 
97690 42460 50802 10263 20234 39993 40088 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 18:00:00.0 +0:00,2023-07-04 02:02:21.266859 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,-0.9,,,,0,3,0,,,23.7,26,,,24.3,10,2,120,4,5,0,2,4,87,1008.4,998.9,,"SMID55 WAJJ 031800
AAXX 03184 
97690 32460 51205 10260 20237 39989 40084 58009 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 19:00:00.0 +0:00,2023-07-04 02:04:07.873242 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,23.6,25.8,,,24.2,10,2,70,4,4,0,2,4,88,1008.4,998.9,,"SIID65 WAJJ 031900
AAXX 03194 
97690 42460 50704 10258 20236 39989 40084 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 20:00:00.0 +0:00,2023-07-04 03:06:23.15514 Asia/Jakarta,8,360,,0,2,7,8,0,4200,0,8700,5,8,2,360,8700,2,4,,,0,,2,2,2,,,,,,4,,,,23.2,25.3,,,23.8,10,2,360,4,2,0,2,4,88,1009,999.5,,"SIID65 WAJJ 032000
AAXX 03204 
97690 42460 53602 10253 20232 39995 40090 82878
  333 56000 57800 82812 84279 808//=",opr99999,
99999,2023-07-03 21:00:00.0 +0:00,2023-07-04 05:02:21.897054 Asia/Jakarta,8,390,,0,2,7,8,0,4200,0,8700,5,8,2,390,8700,2,4,,,0,,2,2,2,1.2,,,,,3,0,,,23.2,25,,,23.7,10,2,100,4,3,0,2,4,90,1009.6,1000.1,,"SIID65 WAJJ 032100
AAXX 03214 
97690 32460 51003 10250 20232 30001 40096 53012 82878
  333 56000 57800 82813 84279 808//=",opr99999,
99999,2023-07-03 22:00:00.0 +0:00,2023-07-04 05:04:11.729744 Asia/Jakarta,8,390,1200,2,2,3,1,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,24.4,27,,,25.1,10,2,120,4,3,0,2,4,86,1010.2,1000.7,,"SIID65 WAJJ 032200
AAXX 03224 
97690 42460 51203 10270 20244 30007 40102 82831
  333 56000 57802 82813 84080 80840=",opr99999,
99999,2023-07-03 23:00:00.0 +0:00,2023-07-04 06:09:02.158621 Asia/Jakarta,8,390,1200,2,2,3,1,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,23.9,28.7,,,25.2,10,2,120,4,6,0,2,4,75,1010.3,1000.8,,"SIID65 WAJJ 032300
AAXX 03234 
97690 42460 51206 10287 20239 30008 40103 82831
  333 56000 57802 82813 84080 80840=",opr99999,
99999,2023-07-04 00:00:00.0 +0:00,2023-07-04 07:44:28.445023 Asia/Jakarta,8,390,1200,2,2,3,2,0,4200,0,9000,5,8,0,390,9000,2,4,4.9,0,0,,2,2,2,0.9,,,2.6,,1,0,,4.5,23.8,29.1,,24.9,25.2,10,2,140,4,10,0,2,4,73,1010.5,1001,-0.9,"SMID55 WAJJ 040000
AAXX 04004 
97690 12460 51410 10291 20238 30010 40105 51009 60034 82832
  333 20249 50490 55045 56000 57802 59009 82813 84080 80840=",opr99999,
99999,2023-07-04 01:00:00.0 +0:00,2023-07-04 08:02:28.501083 Asia/Jakarta,8,390,1200,2,2,3,2,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,24.7,31.4,,,26.4,10,2,140,4,8,0,2,4,68,1010.1,1000.6,,"SIID65 WAJJ 040100
AAXX 04014 
97690 42460 51408 10314 20247 30006 40101 82832
  333 56000 57802 82813 84080 80840=",opr99999,
99999,2023-07-04 02:00:00.0 +0:00,2023-07-04 09:02:31.167569 Asia/Jakarta,8,390,1500,2,2,3,2,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,23.5,31.8,,,25.7,10,2,160,4,8,0,2,4,61,1009.4,999.9,,"SIID65 WAJJ 040200
AAXX 04024 
97690 42460 51608 10318 20235 39999 40094 82832
  333 56000 57802 82813 84080 80850=",opr99999,
99999,2023-07-04 03:00:00.0 +0:00,2023-07-04 10:02:31.655907 Asia/Jakarta,8,390,1800,2,2,3,2,0,4500,0,9000,6,8,0,390,9000,2,4,,,0,,2,2,3,-2,,,,,3,0,,,23.7,34.1,,,26.4,10,2,120,4,6,0,2,4,55,1008.5,999,,"SIID65 WAJJ 040300
AAXX 04034 
97690 32460 61206 10341 20237 39990 40085 58020 82832
  333 56000 57802 82813 84080 80856=",opr99999,
99999,2023-07-04 04:00:00.0 +0:00,2023-07-04 11:02:55.926383 Asia/Jakarta,8,420,2100,1,2,3,2,0,4500,0,9000,6,8,0,420,9000,2,4,,,0,,2,2,2,,,,,,4,,,,22.6,34.1,,,25.7,10,2,130,4,3,0,2,4,51,1007.6,998.1,,"SIID65 WAJJ 040400
AAXX 04044 
97690 42460 61303 10341 20226 39981 40076 82832
  333 56000 57801 82814 84080 80857=",opr99999,
99999,2023-07-04 05:00:00.0 +0:00,2023-07-04 12:02:36.89241 Asia/Jakarta,8,390,2100,1,2,3,2,0,4500,0,9000,6,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,23.1,33.2,,,25.8,10,2,130,4,11,0,2,4,56,1006.7,997.2,,"SIID65 WAJJ 040500
AAXX 04054 
97690 42460 61311 10332 20231 39972 40067 82832
  333 56000 57801 82813 84080 80857=",opr99999,
99999,2023-07-04 06:00:00.0 +0:00,2023-07-04 13:02:26.54683 Asia/Jakarta,8,390,2100,1,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,3,,,0,,2,2,2,-2.1,,,,0,3,0,,,24,32.8,,,26.3,10,2,100,4,8,0,3,3,60,1006.4,996.9,,"SMID55 WAJJ 040600
AAXX 04064 
97690 32460 61008 10328 20240 39969 40064 56021 82832
  333 56000 57801 82813 83365 80857=",opr99999,
99999,2023-07-04 07:00:00.0 +0:00,2023-07-04 14:02:44.583776 Asia/Jakarta,8,390,2100,1,3,3,2,0,4500,0,9000,6,8,3,390,4500,3,3,,,0,,2,2,2,,,,,,4,,,,24.3,32,,,26.3,10,2,130,4,4,0,3,4,64,1006.2,996.7,,"SIID65 WAJJ 040700
AAXX 04074 
97690 42460 61304 10320 20243 39967 40062 83832
  333 56000 57801 83813 83365 80857=",opr99999,
99999,2023-07-04 08:00:00.0 +0:00,2023-07-04 15:02:29.757892 Asia/Jakarta,8,390,2100,1,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,3,,,0,,2,2,2,,,,,,4,,,,22.5,30.4,,,24.7,10,2,100,4,4,0,3,4,63,1006.4,996.9,,"SIID65 WAJJ 040800
AAXX 04084 
97690 42460 61004 10304 20225 39969 40064 82832
  333 56000 57801 82813 83365 80857=",opr99999,
99999,2023-07-04 09:00:00.0 +0:00,2023-07-04 16:02:27.53992 Asia/Jakarta,8,390,2100,1,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,1,,,,,3,0,,,21.6,29.7,,,23.9,10,2,60,4,2,0,4,3,62,1007.4,997.9,,"SIID65 WAJJ 040900
AAXX 04094 
97690 32460 60602 10297 20216 39979 40074 53010 82832
  333 56000 57801 82813 84365 80857=",opr99999,
99999,2023-07-04 10:00:00.0 +0:00,2023-07-04 17:02:25.612052 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,21.5,28.9,,,23.6,10,2,0,4,0,0,4,3,64,1008.1,998.6,,"SIID65 WAJJ 041000
AAXX 04104 
97690 42460 60000 10289 20215 39986 40081 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 11:00:00.0 +0:00,2023-07-04 18:02:28.795084 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,22.2,28.3,,,23.9,10,2,360,4,1,0,4,3,69,1009,999.5,,"SIID65 WAJJ 041100
AAXX 04114 
97690 42460 63601 10283 20222 39995 40090 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 12:00:00.0 +0:00,2023-07-04 19:02:33.81855 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,2.2,,,,0,3,0,,,22.3,28.4,35,,24,10,2,0,4,0,0,4,3,69,1009.6,1000.1,0.1,"SMID55 WAJJ 041200
AAXX 04124 
97690 32460 60000 10284 20223 30001 40096 51022 82832
  333 10350 56000 58001 82813 84365=",opr99999,
99999,2023-07-04 13:00:00.0 +0:00,2023-07-04 20:54:03.211073 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,23.3,27.7,,,24.5,10,2,310,4,2,0,4,3,77,1010,1000.5,,"SIID65 WAJJ 041300
AAXX 04134 
97690 42460 63102 10277 20233 30005 40100 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 14:00:00.0 +0:00,2023-07-04 21:06:15.76692 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,22.4,26.7,,,23.6,10,2,360,4,2,0,4,3,77,1010.1,1000.6,,"SIID65 WAJJ 041400
AAXX 04144 
97690 42460 63602 10267 20224 30006 40101 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 15:00:00.0 +0:00,2023-07-04 22:02:30.6823 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,0,,,,,3,0,,,22.3,26.1,,,23.4,10,2,310,4,2,0,4,3,80,1009.6,1000.1,,"SIID65 WAJJ 041500
AAXX 04154 
97690 32460 63102 10261 20223 30001 40096 50000 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 16:00:00.0 +0:00,2023-07-05 00:02:23.329764 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,22.6,25.7,,,23.5,10,2,280,4,2,0,4,3,83,1009.3,999.8,,"SIID65 WAJJ 041600
AAXX 04164 
97690 42460 62802 10257 20226 39998 40093 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 17:00:00.0 +0:00,2023-07-05 00:04:12.35652 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,22.5,25.7,,,23.4,10,2,310,4,1,0,4,3,82,1009.2,999.7,,"SIID65 WAJJ 041700
AAXX 04174 
97690 42460 63101 10257 20225 39997 40092 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 18:00:00.0 +0:00,2023-07-05 02:02:22.55753 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,-0.7,,,,0,3,0,,,22.7,25.6,,,23.5,10,2,360,4,2,0,4,3,84,1008.9,999.4,,"SMID55 WAJJ 041800
AAXX 04184 
97690 32460 63602 10256 20227 39994 40089 57007 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 19:00:00.0 +0:00,2023-07-05 02:04:07.990394 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,4,,,0,,2,2,2,,,,,,4,,,,22.9,25.5,,,23.6,10,2,360,4,1,0,4,3,85,1008.4,998.9,,"SIID65 WAJJ 041900
AAXX 04194 
97690 42460 63601 10255 20229 39989 40084 82832
  333 56000 82813 84365=",opr99999,
99999,2023-07-04 20:00:00.0 +0:00,2023-07-05 03:06:04.336195 Asia/Jakarta,7,360,,,2,3,2,0,4500,0,9000,6,7,3,360,4500,2,4,,,0,,2,2,2,,,,,,4,,,,23.2,25.8,,,23.9,10,2,350,4,2,0,4,3,85,1009.4,999.9,,"SIID65 WAJJ 042000
AAXX 04204 
97690 42460 63502 10258 20232 39999 40094 82732
  333 56000 82712 84365=",opr99999,
99999,2023-07-04 21:00:00.0 +0:00,2023-07-05 04:39:32.719696 Asia/Jakarta,7,360,,,2,3,2,0,4500,0,9000,6,7,3,360,4500,2,5,,,0,,2,2,2,0.5,,,,,3,0,,,23.1,25.6,,,23.8,10,2,350,4,1,0,5,3,86,1009.4,999.9,,"SIID65 WAJJ 042100
AAXX 04214 
97690 32460 63501 10256 20231 39999 40094 52005 82732
  333 56000 82712 85365=",opr99999,
99999,2023-07-04 22:00:00.0 +0:00,2023-07-05 05:02:27.868274 Asia/Jakarta,7,360,,,2,3,2,0,4500,0,9000,7,7,3,360,4500,2,3,,,0,,2,2,3,,,,,,4,,,,23.4,25.9,,,24.1,10,2,290,4,1,0,3,6,86,1009.9,1000.4,,"SIID65 WAJJ 042200
AAXX 04224 
97690 42460 72901 10259 20234 30004 40099 82732
  333 56000 82712 83365 86080=",opr99999,
99999,2023-07-04 23:00:00.0 +0:00,2023-07-05 06:34:15.782179 Asia/Jakarta,7,360,,,3,3,2,0,4500,0,9000,7,7,3,360,4500,3,3,,,0,,2,2,2,,,,,,4,,,,23.6,26.6,,,24.4,10,2,210,4,1,0,3,6,84,1010.2,1000.7,,"SIID65 WAJJ 042300
AAXX 04234 
97690 42460 72101 10266 20236 30007 40102 83732
  333 56000 83712 83365 86080=",opr99999,
99999,2023-07-05 00:00:00.0 +0:00,2023-07-05 07:02:34.93565 Asia/Jakarta,9,360,9000,1,4,3,8,0,4200,0,8700,7,9,8,360,390,1,3,7,0,0,,2,2,2,1.3,,,,0,3,0,,6.5,23.6,27.4,,25.3,24.6,10,2,290,4,5,0,3,5,80,1010.7,1001.2,0.2,"SMID55 WAJJ 050000
AAXX 05004 
97690 32460 72905 10274 20236 30012 40107 52013 84938
  333 20253 50700 55065 56000 57901 57804 58002 81912 83813 83364 85279 80980 80850=",opr99999,
99999,2023-07-05 01:00:00.0 +0:00,2023-07-05 08:02:27.847731 Asia/Jakarta,8,390,1500,4,3,3,8,0,4200,0,8700,7,8,3,390,4200,3,3,,,0,,2,2,2,,,,,,4,,,,23.8,28,,,24.9,10,2,280,4,7,0,3,5,78,1010.8,1001.3,,"SIID65 WAJJ 050100
AAXX 05014 
97690 42460 72807 10280 20238 30013 40108 83838
  333 56000 57804 83813 83364 85279 80850=",opr99999,
